tfbs	motif_id	tx_id	gene_id	chr	start	end	RVG11_footprint	RVG1_footprint	RVG4_footprint	RVG11_bound	RVG1_bound	RVG4_bound	tfbs_bound_min2
CTCF	MA0139.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288178	40288196	0.62184	0.5672	0.46855	0	0	0	no
ELK4	MA0076.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287938	40287948	2.0239	2.32989	1.02807	0	0	0	no
ELK4	MA0076.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288344	40288354	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287589	40287598	0.69889	0.70063	0.75822	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287593	40287602	0.81037	0.70063	0.70945	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287677	40287686	1.16437	0.47242	0.98644	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287800	40287809	1.25856	1.12796	0.87399	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287939	40287948	2.0239	2.32989	1.02807	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287954	40287963	2.0239	2.32989	1.08398	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287958	40287967	2.0239	2.21579	1.08398	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287968	40287977	2.12442	2.57861	1.21613	0	1	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287972	40287981	2.46795	3.05451	1.32888	1	1	0	yes
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288214	40288223	0.44696	0.48007	0.40266	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288239	40288248	0.28924	0.48007	0.34991	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288305	40288314	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288432	40288441	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288451	40288460	0.37007	0.43284	0.2454	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288348	40288357	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288344	40288353	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288330	40288339	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288234	40288243	0.28924	0.48007	0.37626	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288134	40288143	0.80902	0.8717	0.47332	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287882	40287891	1.44909	2.3599	1.29268	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287869	40287878	1.44909	2.23451	1.24293	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287848	40287857	1.43779	1.56253	1.10065	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287816	40287825	1.25856	1.33818	1.04452	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287711	40287720	1.1088	0.85891	1.36058	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287979	40287987	3.01624	3.23766	1.43156	1	1	0	yes
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287983	40287991	3.08361	3.23766	1.50086	1	1	0	yes
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288013	40288021	3.08361	3.23766	1.53594	1	1	0	yes
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288102	40288110	1.71235	1.50599	0.8943	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288389	40288397	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288393	40288401	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288474	40288482	0.50953	0.48338	0.44732	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288485	40288493	0.54737	0.51463	0.46243	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288426	40288434	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288171	40288179	0.71821	0.59428	0.54684	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288167	40288175	0.71821	0.59428	0.54684	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287762	40287770	0.97273	0.595	1.09976	0	0	0	no
NFIX	MA0671.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287738	40287746	1.13704	0.85891	1.31751	0	0	0	no
NFIA	MA0670.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288474	40288483	0.51373	0.48524	0.44799	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287710	40287720	1.10057	0.84559	1.36058	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287868	40287878	1.44909	2.22479	1.22368	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288133	40288143	0.81759	0.8717	0.48029	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288329	40288339	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288343	40288353	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288347	40288357	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288432	40288442	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288305	40288315	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288239	40288249	0.28924	0.48007	0.33862	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288214	40288224	0.43896	0.48007	0.40151	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287972	40287982	2.52951	3.07282	1.33902	1	1	0	yes
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287968	40287978	2.1768	2.64232	1.22895	0	1	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287958	40287968	2.0239	2.19761	1.08398	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287954	40287964	2.0239	2.31229	1.08398	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287939	40287949	2.0239	2.32989	1.02807	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287800	40287810	1.25856	1.13847	0.88626	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287677	40287687	1.14787	0.47238	0.98947	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287593	40287603	0.81498	0.70063	0.71132	0	0	0	no
ELF5	MA0136.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287589	40287599	0.71465	0.70063	0.7545	0	0	0	no
KLF11	MA1512.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288020	40288030	3.08361	3.15519	1.53594	1	1	0	yes
KLF11	MA1512.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288412	40288422	0	0	0	0	0	0	no
TFAP2A	MA0003.4	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287680	40287693	1.05011	0.47749	1.021	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288247	40288254	0.28924	0.44476	0.23075	0	0	0	no
EHF	MA0598.3	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288131	40288145	0.83946	0.86255	0.487	0	0	0	no
Tcfcp2l1	MA0145.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288022	40288035	2.97078	3.01381	1.51647	1	1	0	yes
Tcfcp2l1	MA0145.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288263	40288276	0.09624	0.06624	0.05924	0	0	0	no
Tcfcp2l1	MA0145.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288264	40288277	0.07578	0.05296	0.04716	0	0	0	no
Tcfcp2l1	MA0145.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288490	40288503	0.54737	0.56192	0.49727	0	0	0	no
Tcfcp2l1	MA0145.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288264	40288277	0.07578	0.05296	0.04716	0	0	0	no
Tcfcp2l1	MA0145.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288186	40288199	0.53896	0.52147	0.42819	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288293	40288298	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288311	40288318	0	0	0	0	0	0	no
TFAP4	MA0691.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288163	40288172	0.71821	0.59428	0.54684	0	0	0	no
TFAP4	MA0691.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288163	40288172	0.71821	0.59428	0.54684	0	0	0	no
ZBTB33	MA0527.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287794	40287808	1.25856	1.02809	0.85682	0	0	0	no
ZBTB33	MA0527.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287775	40287789	1.0718	0.68125	0.99288	0	0	0	no
SPDEF	MA0686.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288281	40288291	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287998	40288004	3.08361	3.23766	1.53594	1	1	0	yes
MEIS1	MA0498.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288109	40288115	1.61776	1.23294	0.85398	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288338	40288344	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288527	40288533	0.60219	0.7772	0.70964	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288513	40288519	0.51484	0.7772	0.61263	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288297	40288303	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288282	40288288	0	0	0	0	0	0	no
RORC	MA1151.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288248	40288259	0.28652	0.36714	0.2107	0	0	0	no
NR4A1	MA1112.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288467	40288478	0.47522	0.46308	0.4162	0	0	0	no
PITX2	MA1547.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288151	40288158	0.79134	0.61703	0.4862	0	0	0	no
PITX2	MA1547.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288311	40288318	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288530	40288536	0.60219	0.73213	0.71843	0	0	0	no
FOXI1	MA0042.2	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288530	40288536	0.60219	0.73213	0.71843	0	0	0	no
FIGLA	MA0820.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288163	40288172	0.71821	0.59428	0.54684	0	0	0	no
FIGLA	MA0820.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288163	40288172	0.71821	0.59428	0.54684	0	0	0	no
ERF	MA0760.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288239	40288248	0.28924	0.48007	0.34991	0	0	0	no
TBX3	MA1566.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287906	40287915	1.86773	2.1462	1.28484	0	0	0	no
TBX3	MA1566.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288187	40288196	0.54048	0.54012	0.42423	0	0	0	no
TBX3	MA1566.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288483	40288492	0.54737	0.50633	0.45842	0	0	0	no
TBX3	MA1566.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288519	40288528	0.58418	0.7772	0.61527	0	0	0	no
TBX3	MA1566.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288216	40288225	0.42143	0.48007	0.39934	0	0	0	no
TBX3	MA1566.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288114	40288123	1.46864	1.00409	0.76605	0	0	0	no
TBX3	MA1566.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40287921	40287930	2.0239	2.32989	1.08545	0	0	0	no
KLF16	MA0741.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288020	40288030	3.08361	3.15519	1.53594	1	1	0	yes
KLF16	MA0741.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288024	40288034	3.03061	3.03127	1.53258	1	1	0	yes
KLF16	MA0741.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288412	40288422	0	0	0	0	0	0	no
KLF16	MA0741.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288408	40288418	0	0	0	0	0	0	no
RORA	MA0071.1	crovir-transcript-4609	VEGF_2	scaffold-ma7	40288248	40288257	0.28883	0.39252	0.21422	0	0	0	no
